"State","Count","year"
"Prevalence",1.08528475096579,0.030958904109589
"Prevalence",1.09164249010412,0.0310502283105023
"Prevalence",1.09802008560102,0.0311415525114155
"Prevalence",1.10441767720099,0.0312328767123288
"Prevalence",1.11083540664542,0.031324200913242
"Prevalence",1.11727341766747,0.0314155251141553
"Prevalence",1.12373185598659,0.0315068493150685
"Prevalence",1.13021086930288,0.0315981735159817
"Prevalence",1.13671060729132,0.031689497716895
"Prevalence",1.14323122159569,0.0317808219178082
"Prevalence",1.14977286582233,0.0318721461187215
"Prevalence",1.15633569553377,0.0319634703196347
"Prevalence",1.16291986824203,0.0320547945205479
"Prevalence",1.16952554340181,0.0321461187214612
"Prevalence",1.1761528824035,0.0322374429223744
"Prevalence",1.1828020485659,0.0323287671232877
"Prevalence",1.18947320712886,0.0324200913242009
"Prevalence",1.1961665252456,0.0325114155251142
"Prevalence",1.20288217197497,0.0326027397260274
"Prevalence",1.20962031827343,0.0326940639269406
"Prevalence",1.21638113698684,0.0327853881278539
"Prevalence",1.22316480284208,0.0328767123287671
"Prevalence",1.22997149243852,0.0329680365296804
"Prevalence",1.23680138423923,0.0330593607305936
"Prevalence",1.24365465856205,0.0331506849315069
"Prevalence",1.25053149757044,0.0332420091324201
"Prevalence",1.25743208526417,0.0333333333333333
"Prevalence",1.26435660746985,0.0334246575342466
"Prevalence",1.2713052518312,0.0335159817351598
"Prevalence",1.27827820779923,0.0336073059360731
"Prevalence",1.28527566662214,0.0336986301369863
"Prevalence",1.29229782133517,0.0337899543378995
"Prevalence",1.29934486675013,0.0338812785388128
"Prevalence",1.30641699944486,0.033972602739726
"Prevalence",1.31351441775244,0.0340639269406393
"Prevalence",1.32063732175029,0.0341552511415525
"Prevalence",1.32778591324908,0.0342465753424658
"Prevalence",1.33496039578138,0.034337899543379
"Prevalence",1.3421609745903,0.0344292237442922
"Prevalence",1.34938785661782,0.0345205479452055
"Prevalence",1.35664125049302,0.0346118721461187
"Prevalence",1.36392136652013,0.034703196347032
"Prevalence",1.37122841666639,0.0347945205479452
"Prevalence",1.37856261454979,0.0348858447488584
"Prevalence",1.38592417542662,0.0349771689497717
"Prevalence",1.39331331617884,0.0350684931506849
"Prevalence",1.40073025530135,0.0351598173515982
"Prevalence",1.40817521288902,0.0352511415525114
"Prevalence",1.41564841062359,0.0353424657534247
"Prevalence",1.4231500717605,0.0354337899543379
"Prevalence",1.43068042111542,0.0355251141552511
"Prevalence",1.4382396850507,0.0356164383561644
"Prevalence",1.4458280914617,0.0357077625570776
"Prevalence",1.45344586976292,0.0357990867579909
"Prevalence",1.46109325087397,0.0358904109589041
"Prevalence",1.46877046720543,0.0359817351598173
"Prevalence",1.47647775264454,0.0360730593607306
"Prevalence",1.48421534254076,0.0361643835616438
"Prevalence",1.49198347369118,0.0362557077625571
"Prevalence",1.49978238432576,0.0363470319634703
"Prevalence",1.50761231409248,0.0364383561643836
"Prevalence",1.5154735040423,0.0365296803652968
"Prevalence",1.52336619661402,0.03662100456621
"Prevalence",1.53129063561897,0.0367123287671233
"Prevalence",1.5392470662256,0.0368036529680365
"Prevalence",1.54723573494392,0.0368949771689498
"Prevalence",1.55525688960979,0.036986301369863
"Prevalence",1.56331077936907,0.0370776255707763
"Prevalence",1.57139765466174,0.0371689497716895
"Prevalence",1.57951776720573,0.0372602739726027
"Prevalence",1.58767136998078,0.037351598173516
"Prevalence",1.59585871721204,0.0374429223744292
"Prevalence",1.60408006435368,0.0375342465753425
"Prevalence",1.61233566807225,0.0376255707762557
"Prevalence",1.62062578623002,0.0377168949771689
"Prevalence",1.62895067786813,0.0378082191780822
"Prevalence",1.63731060318967,0.0378995433789954
"Prevalence",1.64570582354264,0.0379908675799087
"Prevalence",1.65413660140273,0.0380821917808219
"Prevalence",1.66260320035612,0.0381735159817352
"Prevalence",1.67110588508201,0.0382648401826484
"Prevalence",1.67964492133517,0.0383561643835616
"Prevalence",1.68822057592832,0.0384474885844749
"Prevalence",1.69683311671438,0.0385388127853881
"Prevalence",1.70548281256873,0.0386301369863014
"Prevalence",1.71416993337118,0.0387214611872146
"Prevalence",1.72289474998806,0.0388127853881279
"Prevalence",1.73165753425398,0.0389041095890411
"Prevalence",1.7404585589537,0.0389954337899543
"Prevalence",1.74929809780377,0.0390867579908676
"Prevalence",1.75817642543409,0.0391780821917808
"Prevalence",1.76709381736944,0.0392694063926941
"Prevalence",1.77605055001089,0.0393607305936073
"Prevalence",1.78504690061703,0.0394520547945205
"Prevalence",1.79408314728527,0.0395433789954338
"Prevalence",1.80315956893295,0.039634703196347
"Prevalence",1.81227644527834,0.0397260273972603
"Prevalence",1.82143405682166,0.0398173515981735
"Prevalence",1.83063268482593,0.0399086757990868
"Prevalence",1.83987261129777,0.04
"Prevalence",1.84915411896811,0.0400913242009132
"Prevalence",1.85847749127284,0.0401826484018265
"Prevalence",1.86784301233338,0.0402739726027397
"Prevalence",1.87725096693715,0.040365296803653
"Prevalence",1.88670164051799,0.0404566210045662
"Prevalence",1.89619531913653,0.0405479452054794
"Prevalence",1.90573228946041,0.0406392694063927
"Prevalence",1.91531283874456,0.0407305936073059
"Prevalence",1.92493725481127,0.0408219178082192
"Prevalence",1.93460582603029,0.0409132420091324
"Prevalence",1.94431884129886,0.0410045662100457
"Prevalence",1.95407659002163,0.0410958904109589
"Prevalence",1.96387936209058,0.0411872146118721
"Prevalence",1.97372744786479,0.0412785388127854
"Prevalence",1.98362113815029,0.0413698630136986
"Prevalence",1.99356072417971,0.0414611872146119
"Prevalence",2.003546497592,0.0415525114155251
"Prevalence",2.01357875041198,0.0416438356164384
"Prevalence",2.02365777502995,0.0417351598173516
"Prevalence",2.03378386418118,0.0418264840182648
"Prevalence",2.04395731092535,0.0419178082191781
"Prevalence",2.05417840862602,0.0420091324200913
"Prevalence",2.06444745092995,0.0421004566210046
"Prevalence",2.07476473174644,0.0421917808219178
"Prevalence",2.08513054522663,0.0422831050228311
"Prevalence",2.09554518574276,0.0423744292237443
"Prevalence",2.10600894786732,0.0424657534246575
"Prevalence",2.1165221263523,0.0425570776255708
"Prevalence",2.12708501610826,0.042648401826484
"Prevalence",2.13769791218346,0.0427397260273973
"Prevalence",2.14836110974293,0.0428310502283105
"Prevalence",2.1590749040475,0.0429223744292237
"Prevalence",2.16983959043283,0.043013698630137
"Prevalence",2.18065546428836,0.0431050228310502
"Prevalence",2.19152282103629,0.0431963470319635
"Prevalence",2.20244195611051,0.0432876712328767
"Prevalence",2.21341316493548,0.04337899543379
"Prevalence",2.22443674290517,0.0434703196347032
"Prevalence",2.23551298536186,0.0435616438356164
"Prevalence",2.24664218757503,0.0436529680365297
"Prevalence",2.25782464472019,0.0437442922374429
"Prevalence",2.26906065185768,0.0438356164383562
"Prevalence",2.28035050391144,0.0439269406392694
"Prevalence",2.29169449564788,0.0440182648401826
"Prevalence",2.30309292165457,0.0441095890410959
"Prevalence",2.31454607631905,0.0442009132420091
"Prevalence",2.32605425380756,0.0442922374429224
"Prevalence",2.33761774804383,0.0443835616438356
"Prevalence",2.34923685268778,0.0444748858447489
"Prevalence",2.36091186111429,0.0445662100456621
"Prevalence",2.37264306639193,0.0446575342465753
"Prevalence",2.38443076126167,0.0447488584474886
"Prevalence",2.39627523811567,0.0448401826484018
"Prevalence",2.40817678897596,0.0449315068493151
"Prevalence",2.42013570547321,0.0450228310502283
"Prevalence",2.43215227882549,0.0451141552511415
"Prevalence",2.44422679981697,0.0452054794520548
"Prevalence",2.45635955877674,0.045296803652968
"Prevalence",2.46855084555751,0.0453881278538813
"Prevalence",2.48080094951446,0.0454794520547945
"Prevalence",2.49311015948394,0.0455707762557078
"Prevalence",2.50547876376236,0.045662100456621
"Prevalence",2.51790705008494,0.0457534246575342
"Prevalence",2.53039530560455,0.0458447488584475
"Prevalence",2.54294381687058,0.0459360730593607
"Prevalence",2.55555286980778,0.046027397260274
"Prevalence",2.56822274969515,0.0461187214611872
"Prevalence",2.58095374114484,0.0462100456621005
"Prevalence",2.5937461280811,0.0463013698630137
"Prevalence",2.60660019371917,0.0463926940639269
"Prevalence",2.61951622054432,0.0464840182648402
"Prevalence",2.6324944902908,0.0465753424657534
"Prevalence",2.64553528392091,0.0466666666666667
"Prevalence",2.65863888160401,0.0467579908675799
"Prevalence",2.67180556269563,0.0468493150684932
"Prevalence",2.68503560571658,0.0469406392694064
"Prevalence",2.6983292883321,0.0470319634703196
"Prevalence",2.71168688733103,0.0471232876712329
"Prevalence",2.72510867860505,0.0472146118721461
"Prevalence",2.73859493712792,0.0473059360730594
"Prevalence",2.75214593693474,0.0473972602739726
"Prevalence",2.76576195110135,0.0474885844748858
"Prevalence",2.77944325172362,0.0475799086757991
"Prevalence",2.7931901098969,0.0476712328767123
"Prevalence",2.80700279569548,0.0477625570776256
"Prevalence",2.82088157815204,0.0478538812785388
"Prevalence",2.83482672523727,0.0479452054794521
"Prevalence",2.84883850383935,0.0480365296803653
"Prevalence",2.86291717974368,0.0481278538812785
"Prevalence",2.8770630176125,0.0482191780821918
"Prevalence",2.89127628096464,0.048310502283105
"Prevalence",2.90555723215532,0.0484018264840183
"Prevalence",2.91990613235594,0.0484931506849315
"Prevalence",2.93432324153402,0.0485844748858448
"Prevalence",2.94880881843309,0.048675799086758
"Prevalence",2.96336312055273,0.0487671232876712
"Prevalence",2.97798640412859,0.0488584474885845
"Prevalence",2.99267892411252,0.0489497716894977
"Prevalence",3.00744093415272,0.049041095890411
"Prevalence",3.022272686574,0.0491324200913242
"Prevalence",3.03717443235804,0.0492237442922374
"Prevalence",3.05214642112377,0.0493150684931507
"Prevalence",3.06718890110775,0.0494063926940639
"Prevalence",3.08230211914472,0.0494977168949772
"Prevalence",3.09748632064806,0.0495890410958904
"Prevalence",3.11274174959045,0.0496803652968036
"Prevalence",3.12806864848458,0.0497716894977169
"Prevalence",3.14346725836383,0.0498630136986301
"Prevalence",3.15893781876315,0.0499543378995434
"Prevalence",3.17448056769993,0.0500456621004566
"Prevalence",3.19009574165498,0.0501369863013699
"Prevalence",3.20578357555354,0.0502283105022831
"Prevalence",3.22154430274641,0.0503196347031964
"Prevalence",3.23737815499114,0.0504109589041096
"Prevalence",3.2532853624333,0.0505022831050228
"Prevalence",3.26926615358782,0.0505936073059361
"Prevalence",3.28532075532038,0.0506849315068493
"Prevalence",3.30144939282899,0.0507762557077625
"Prevalence",3.31765228962547,0.0508675799086758
"Prevalence",3.33392966751722,0.050958904109589
"Prevalence",3.35028174658888,0.0510502283105023
"Prevalence",3.36670874518421,0.0511415525114155
"Prevalence",3.38321087988802,0.0512328767123288
"Prevalence",3.39978836550814,0.051324200913242
"Prevalence",3.41644141505751,0.0514155251141553
"Prevalence",3.43317023973639,0.0515068493150685
"Prevalence",3.44997504891463,0.0515981735159817
"Prevalence",3.46685605011398,0.051689497716895
"Prevalence",3.48381344899061,0.0517808219178082
"Prevalence",3.50084744931761,0.0518721461187215
"Prevalence",3.51795825296763,0.0519634703196347
"Prevalence",3.53514605989564,0.0520547945205479
"Prevalence",3.55241106812172,0.0521461187214612
"Prevalence",3.56975347371402,0.0522374429223744
"Prevalence",3.58717347077178,0.0523287671232877
"Prevalence",3.60467125140841,0.0524200913242009
"Prevalence",3.62224700573476,0.0525114155251142
"Prevalence",3.63990092184242,0.0526027397260274
"Prevalence",3.65763318578716,0.0526940639269406
"Prevalence",3.67544398157241,0.0527853881278539
"Prevalence",3.69333349113296,0.0528767123287671
